ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Station Phone,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,EV Level2 EVSE Num,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Open Date,Location
36889,e85,Circle K,1501 N Division St,,morris,il,60450,815-416-1338,e,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-8,41.3725182,-88.4219927,2024-10-11,2025-02-11 18:16:32+00:00,P,2010-12-20,"(41.3725182, -88.4219927)"
154767,elec,500 Lake Shore Drive,517 N Peshtigo Ct,,chicago,il,60611,888-998-2546,e,Public,24 hours daily,,1.0,Blink Network,https://blinkcharging.com,GPS,41.891568,-87.614945,2025-05-10,2025-05-09 19:26:48+00:00,,2020-03-27,"(41.891568, -87.614945)"
191468,elec,1035 Van Buren - Garage - ParkChirp,1035 W Van Buren St,,chicago,il,60607,888-998-2546,e,Public,24 hours daily,,2.0,Blink Network,https://blinkcharging.com,GPS,41.8767996,-87.6532026,2025-05-10,2025-05-09 19:41:54+00:00,,2021-06-24,"(41.8767996, -87.6532026)"
169056,elec,Rabine Group - Tesla Destination,900 National Pkwy Suite 260,,schaumburg,il,60173,877-798-3752,e,Private,,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.045775,-88.052737,2024-07-01,2025-02-11 18:16:32+00:00,P,2020-11-03,"(42.045775, -88.052737)"
171741,elec,PARKING GARAGE P2 GW,111 S Wacker Dr,"located off of Lower Wacker, this unit is located on the North side of the parking area",chicago,il,60606,888-758-4389,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.880437,-87.636733,2025-05-10,2025-05-09 19:50:29+00:00,,2021-01-27,"(41.880437, -87.636733)"
62808,elec,DISTRICT 214 FVEC 3,2121 S Goebbert Rd,Located in the north parking lot on island at center of lot.  Near door #4,arlington heights,il,60005,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.047317,-87.973312,2025-05-10,2025-05-09 19:50:42+00:00,,2014-08-07,"(42.047317, -87.973312)"
314764,elec,Al Piemonte Buick GMC,364 W Grand Ave,,elmhurst,il,60126,888-998-2546,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,Blink Network,https://blinkcharging.com,GPS,41.93030185299256,-87.95203816122947,2025-05-10,2025-05-09 19:17:40+00:00,,2022-10-07,"(41.930301852992564, -87.95203816122947)"
73182,e85,Speedway #7523,1 W 81st St,,merrillville,in,46410,219-769-8206,e,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-8,41.47038,-87.33655,2024-10-11,2025-02-11 18:16:32+00:00,P,2016-01-15,"(41.47038, -87.33655)"
202796,elec,INTERPARK LAKE N WELLS 1,177 N Wells St,,chicago,il,60606,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.885387,-87.63364,2025-05-10,2025-05-09 21:21:05+00:00,,2021-12-18,"(41.885387, -87.63364)"
189753,elec,STERLING BAY GREEN STREET 1,333 N Green St,Level 3 Row C,chicago,il,60607,888-758-4389,e,Public,24 hours daily,,1.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.888024,-87.648561,2025-05-10,2025-05-09 20:45:24+00:00,,2021-05-16,"(41.888024, -87.648561)"
388462,elec,Inwood Park,3000 W Jefferson St,,joliet,il,60435,1-888-222-6618,e,Public,,,,NOODOE,https://www.noodoe.com,GPS,41.520491,-88.153979,2025-05-10,2025-05-10 00:20:41+00:00,,2025-03-24,"(41.520491, -88.153979)"
215054,elec,425 S. FIN PLAC 440LASALLE,425 S Financial Pl,,chicago,il,60605,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.876306,-87.632975,2025-05-10,2025-05-09 19:51:10+00:00,,2022-04-28,"(41.876306, -87.632975)"
114197,elec,My Place Hotel - North Aurora - Tesla Destination,1000 Kilbery Ln,,north aurora,il,60542,877-798-3752,e,Public,,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.81609,-88.351972,2024-07-01,2025-02-11 18:16:32+00:00,P,2018-08-28,"(41.81609, -88.351972)"
222368,elec,Kohls Frankfort IL,11055 W Lincoln Hwy,,frankfort,il,60423,855-900-7584,e,Public,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,2.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.501147,-87.885013,2025-05-10,2025-05-09 22:59:59+00:00,,2022-06-30,"(41.501147, -87.885013)"
47264,bd,Argonne National Laboratory,9700 S. Cass Avenue,,lemont,il,60439,,e,Private,DOE fleet use only,,,,,GPS,41.71298,-87.960781,2025-01-13,2025-02-11 18:16:32+00:00,FG,2012-05-15,"(41.71298, -87.960781)"
352362,elec,Downtown Manteno,207 N Main St,,manteno,il,60950,708-473-2233,e,Public,24 hours daily,A D M V,4.0,POWERPORT_EVC,https://powerportevc.com,GPS,41.2511321,-87.8340003,2024-09-12,2025-02-11 18:16:32+00:00,LG,2023-05-01,"(41.2511321, -87.8340003)"
174560,elec,SOLDIER FIELD STATION 03,1410 Museum Campus Dr,,chicago,il,60605,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.863455,-87.616349,2025-05-10,2025-05-09 20:37:12+00:00,,2021-01-27,"(41.863455, -87.616349)"
307627,elec,TARGET T0957 STATION 2,50 E North Ave,Front of store Northwest corner of parking lot,villa park,il,60181,888-758-4389,e,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.906678,-87.978258,2025-05-10,2025-05-09 21:50:51+00:00,,2023-08-23,"(41.906678, -87.978258)"
100566,elec,HARPER COLLEGE LOT 1,Kris Howard Dr,,palatine,il,60067,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.07948,-88.074352,2025-05-10,2025-05-09 20:24:21+00:00,,2018-08-30,"(42.07948, -88.074352)"
332100,elec,"Chicago, IL - West Madison Street (Pay to Park, Floor 4) - Tesla Destination",201 W Madison St,,chicago,il,60606,877-798-3752,e,Public,,A D Debit M V,12.0,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.88167,-87.63478,2024-07-01,2025-02-11 18:16:32+00:00,P,2024-04-11,"(41.88167, -87.63478)"
46811,elec,Jim M'Lady Nissan,5656 Northwest Hwy,,crystal lake,il,60014,,e,Public - Call ahead,Dealership business hours; contact 815-459-2288 for more information,,1.0,Non-Networked,,200-9,42.226647,-88.306745,2024-02-12,2025-02-11 18:16:32+00:00,P,2012-01-31,"(42.226647, -88.306745)"
298489,bd,Casey's,650 S Rand Rd,,lake zurich,il,60047,847-999-6308,e,Public,24 hours daily,A Cash D Debit M V,,,,200-8,42.18803,-88.10226,2024-04-14,2025-02-11 18:16:32+00:00,P,2023-06-27,"(42.18803, -88.10226)"
47276,cng,Chevron CNG Station 387972,1200 N 600 E,Division Rd and County Rd 1200,fair oaks,in,47943,877-872-3966,e,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A D FuelMan M V Wright_Exp,,,,200-8,41.010989,-87.276086,2024-10-11,2025-05-06 15:37:03+00:00,P,2011-09-06,"(41.010989, -87.276086)"
165808,elec,UIC 1100 West Harrison,1100 West Harrison,,chicago,il,60607,888-998-2546,e,Public,24 hours daily,,3.0,Blink Network,https://blinkcharging.com,GPS,41.8748871,-87.6551001,2025-05-10,2025-05-09 19:41:52+00:00,,2020-09-01,"(41.8748871, -87.6551001)"
206170,elec,Chicago Ridge Mall,9500 Ridgeland Ave,,chicago ridge,il,60415,877-455-3833,e,Public,24 hours daily,,,eVgo Network,https://www.evgo.com,GPS,41.71331,-87.783602,2025-05-10,2025-05-09 19:03:04+00:00,,2022-02-11,"(41.71331, -87.783602)"
103036,elec,ELGIN COMM COLL STATION 01,1801 Fleetwood Dr,,elgin,il,60123,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.020479,-88.321994,2025-05-10,2025-05-09 19:56:56+00:00,,2018-09-19,"(42.020479, -88.321994)"
298483,bd,Casey's,9701 Milwaukee Ave,,des plaines,il,60016,847-967-8073,e,Public,24 hours daily,A Cash D Debit M V,,,,200-8,42.05789,-87.84074,2024-04-14,2025-02-11 18:16:32+00:00,P,2023-06-27,"(42.05789, -87.84074)"
204831,elec,Anastasias 3880 Northpoint Blvd,3880 Northpoint Blvd,,waukegan,il,60085,855-900-7584,e,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,2.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,42.346507,-87.897309,2025-05-10,2025-05-09 22:58:48+00:00,,2022-01-11,"(42.346507, -87.897309)"
310861,elec,Oak Lawn,9440 South Cicero Ave,,oak lawn,il,60453,866-816-7584,e,Public,24 hours daily,,,EV Connect,https://www.evconnect.com,GPS,41.720798,-87.741604,2025-05-10,2025-05-09 23:28:15+00:00,,2023-09-16,"(41.720798, -87.741604)"
47198,elec,Thomas Nissan - Joilet,1421 N Larkin Ave,,joliet,il,60435,815-741-5353,e,Private,,,1.0,Non-Networked,,200-9,41.548858,-88.12682,2024-02-12,2025-02-11 18:16:32+00:00,P,2012-01-31,"(41.548858, -88.12682)"
65607,e85,Speedway #5373,447 N Bolingbrook Dr,,bolingbrook,il,60440,630-759-3006,e,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,41.710018,-88.06915,2024-10-11,2025-02-11 18:16:32+00:00,P,2015-02-10,"(41.710018, -88.06915)"
309333,elec,The Retreat at Seven Bridges,6690 Double Eagle Drive,,woodridge,il,60517,888-998-2546,e,Public,24 hours daily,,4.0,Blink Network,https://blinkcharging.com,GPS,41.7635984,-88.071181,2025-05-10,2025-05-09 19:30:18+00:00,,2023-01-09,"(41.7635984, -88.071181)"
114157,elec,Grant Park South - Tesla Destination,325 S Michigan Ave,,chicago,il,60604,877-798-3752,e,Public,,,3.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.877475,-87.624245,2024-07-01,2025-02-11 18:16:32+00:00,P,2016-02-11,"(41.877475, -87.624245)"
236924,elec,WHEELING VILLAGE HALL 1,2 Community Blvd,Front Parking Lot,wheeling,il,60090,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.138537,-87.923289,2025-05-10,2025-05-09 21:39:29+00:00,,2022-12-02,"(42.138537, -87.923289)"
19794,lpg,U-Haul,1861 US Route 41,South of Route 30,schererville,in,46375,2193222043,e,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,200-8,41.488621,-87.470114,2024-11-06,2025-05-01 13:23:26+00:00,P,2000-11-01,"(41.488621, -87.470114)"
220202,elec,Burr Ridge Village Center - Tesla Supercharger,515  Village Center Drive,,burr ridge,il,60527,877-798-3752,e,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,Tesla,https://www.tesla.com/supercharger,GPS,41.7522431,-87.9139903,2024-07-01,2025-02-11 18:16:32+00:00,P,2022-05-24,"(41.7522431, -87.9139903)"
361274,elec,TARGET T1879 STATION 1,4433 S Pulaski Rd,,archer heights,il,60632,888-758-4389,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.81326,-87.722244,2025-05-10,2025-05-09 22:06:23+00:00,,2024-11-02,"(41.81326, -87.722244)"
253298,elec,JNS / WAL IRVING PK 2,2301 W Irving Park Rd,,chicago,il,60618,888-998-2546,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,1.0,Blink Network,https://blinkcharging.com,GPS,41.9537,-87.686411,2025-05-10,2025-05-09 19:14:03+00:00,,2022-12-13,"(41.9537, -87.686411)"
69184,elec,DISTRICT 214 EGHS 1,500 W Elk Grove Blvd,In staff/visitor lot to the right of the main entrance,elk grove village,il,60007,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.01231,-87.997572,2025-05-10,2025-05-09 19:53:25+00:00,,2015-08-25,"(42.01231, -87.997572)"
187182,e85,Murphy Express,4010 Route 173,,zion,il,60099,847-731-2179,e,Public,24 hours daily,A Cash D Debit M V,,,,GPS,42.46489754778165,-87.86701411772157,2024-11-06,2025-02-11 18:16:32+00:00,P,2022-09-13,"(42.46489754778165, -87.86701411772157)"
331575,elec,MOTIF ON BELDEN MOTIF ON BELDEN,2845 West Belden Avenue,,chicago,il,60647,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.923082,-87.699183,2025-05-10,2025-05-09 22:10:08+00:00,,2024-04-03,"(41.923082, -87.699183)"
122987,cng,Trillium,1720 W Jefferson Ave,,naperville,il,60540,,e,Public,24 hours daily,,,,,200-9,41.768307,-88.191536,2024-11-06,2025-05-06 15:48:07+00:00,P,2020-12-01,"(41.768307, -88.191536)"
145415,e85,Kwik Trip #296,10215 120th Ave,,pleasant prairie,wi,53158,262-857-4105,e,Public,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,200-8,42.526052,-87.949224,2024-10-11,2025-02-11 18:16:32+00:00,P,2019-09-06,"(42.526052, -87.949224)"
76523,elec,PRUDENTIALPLAZA STATION 01,130 E Randolph St,In parking garage 2nd level,chicago,il,60601,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.88536,-87.623191,2025-05-10,2025-05-09 20:04:45+00:00,,2016-06-24,"(41.88536, -87.623191)"
41712,e85,Kwik Trip #686,943 SE Frontage Rd,,sturtevant,wi,53177,262-886-5441,e,Public,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,200-9,42.724204,-87.952181,2024-10-11,2025-05-06 15:22:09+00:00,P,2011-12-15,"(42.724204, -87.952181)"
361247,elec,Meijer - Tesla Supercharger,225 N Weber Rd,,bolingbrook,il,60490,877-798-3752,e,Public,24 hours daily,A D Debit M V,,Tesla,https://www.tesla.com/supercharger,GPS,41.700389,-88.125589,2024-11-06,2025-05-06 16:07:47+00:00,P,2024-10-25,"(41.700389, -88.125589)"
61371,cng,US Energy - Sturtevant,611 S Sylvania Ave,Along I-94,sturtevant,wi,53177,800-438-7912,e,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up an account; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,,,200-9,42.728832,-87.955196,2024-07-11,2025-02-11 18:16:32+00:00,P,2014-04-15,"(42.728832, -87.955196)"
346493,elec,1300 EV CHARGER 1300 ARLINGTON2,1300 North Arlington Heights Road,Public parking next to the dock.,itasca,il,60143,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.99045,-88.004325,2025-05-10,2025-05-09 22:12:14+00:00,,2024-05-18,"(41.99045, -88.004325)"
73954,elec,71086 900910,900 N Lake Shore Dr,,chicago,il,60611,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.899474,-87.619448,2025-05-10,2025-05-09 20:01:33+00:00,,2016-03-04,"(41.899474, -87.619448)"
357017,elec,Park Blvd - Parking Lot,3720 S Dearborn St,,chicago,il,60609,813-492-5220,e,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,2.0,EVOKE,https://evokesystems.com,GPS,41.82674,-87.62796,2024-10-11,2025-02-11 18:16:32+00:00,P,2023-08-30,"(41.82674, -87.62796)"
215089,elec,IL TOLLWAY HINSDALE NB,5800 Tri-State Tollway,Northbound Hinsdale Oasis,hinsdale,il,60521,888-758-4389,e,Public,24 hours daily,,1.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.783897,-87.9068,2025-05-10,2025-05-09 21:29:28+00:00,,2022-04-28,"(41.783897, -87.9068)"
351261,elec,Bosak Chevrolet - Burns Harbor,239 Melton Rd,,burns harbor,in,46304,313-262-6722,e,Public,24 hours daily,A D Debit M V,,RED_E,https://www.redecharge.com,GPS,41.60542572,-87.11201161,2024-11-06,2025-02-11 18:16:32+00:00,P,2024-07-12,"(41.60542572, -87.11201161)"
73153,e85,Shell - Lake in the Hills,4231 W Algonquin,,lake in the hills,il,60156,847-669-5566,e,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,GPS,42.169315,-88.29762,2024-10-11,2025-02-11 18:16:32+00:00,P,2016-01-15,"(42.169315, -88.29762)"
238029,elec,TGM Danada Apartments - East,2 Sterling Circle,,wheaton,il,60189,888-998-2546,e,Public,24 hours daily,,1.0,Blink Network,https://blinkcharging.com,GPS,41.834583,-88.096228,2025-05-10,2025-05-09 19:24:10+00:00,,2022-12-15,"(41.834583, -88.096228)"
63864,cng,Waste Management - IL North,350 Sumac Rd,,wheeling,il,60090,,e,Private,,,,,,200-8,42.11926,-87.89898,2023-12-13,2024-08-27 13:49:17+00:00,P,2014-10-24,"(42.11926, -87.89898)"
114196,elec,Advantage Gallery - Tesla Destination,7850 N. Milwaukee Ave,,niles,il,60714,877-798-3752,e,Public,,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.024061,-87.812999,2024-07-01,2025-02-11 18:16:32+00:00,P,2016-03-18,"(42.024061, -87.812999)"
19924,lpg,U-Haul,1700 N Cicero Ave,Between North and Grand,chicago,il,60639,7738898194,e,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,200-9,41.911872,-87.746203,2024-01-09,2025-05-01 13:23:26+00:00,P,2000-11-01,"(41.911872, -87.746203)"
198074,elec,M-B NAPERVILLE FRONT,1569 W Ogden Ave,,naperville,il,60540,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.768368,-88.18682,2025-05-10,2025-05-09 21:08:48+00:00,,2021-10-22,"(41.768368, -88.18682)"
66226,elec,EV STATION 1 EV STATION 1,646 Lee St,LOCATED IN NORTHWEST CORNER OF PARKING LOT,des plaines,il,60016,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.041197,-87.887838,2025-05-10,2025-05-09 19:50:28+00:00,,2015-03-03,"(42.041197, -87.887838)"
36789,e85,Ceres Solutions LLP,1466 N McKinley Ave,,rensselaer,in,47978,219-866-2801,e,Public - Credit card after hours,"7:30am-5pm M-F, 7:30am-12pm Sat",A Cash D Debit M V Wright_Exp,,,,200-8,40.94967,-87.15175,2024-10-11,2025-02-11 18:16:32+00:00,P,2010-05-30,"(40.94967, -87.15175)"
94614,e85,Meijer Gas #301,1010 N Kinzie Ave,,bradley,il,60915,779-301-8229,e,Public,24 hours daily,A Cash CREDIT D Debit M V Voyager Wright_Exp,,,,200-8,41.159213,-87.850974,2024-10-11,2025-02-11 18:16:32+00:00,P,2019-03-15,"(41.159213, -87.850974)"
47199,elec,Liberty Nissan,920 S Milwaukee Ave,,libertyville,il,60048,847-680-8000,e,Public - Call ahead,Dealership business hours,,1.0,Non-Networked,,200-9,42.271355,-87.949478,2024-02-12,2025-02-11 18:16:32+00:00,P,2012-01-31,"(42.271355, -87.949478)"
123556,elec,SP PLUS CORP MCCORMICK 2,2301 S Prairie Ave,,chicago,il,60616,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.851167,-87.620557,2025-05-10,2025-05-09 20:31:22+00:00,,2019-06-05,"(41.851167, -87.620557)"
202072,elec,SONESTA OHARE HI ROSEMONT,10233 W Higgins Rd,East side of building,rosemont,il,60018,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.996814,-87.881889,2025-05-10,2025-05-09 20:07:44+00:00,,2021-12-07,"(41.996814, -87.881889)"
114171,elec,Best Western O'Hare North/Elk Grove Hotel - Tesla Destination,100 Busse Rd,,elk grove village,il,60007,877-798-3752,e,Public,,,3.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.024832,-87.960673,2024-07-01,2025-02-11 18:16:32+00:00,P,2017-12-07,"(42.024832, -87.960673)"
167924,elec,Cinemark 16 IMAX Woodridge,6500 Route 53,,woodridge,il,60517,855-900-7584,e,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,2.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.767314,-88.069599,2025-05-10,2025-05-09 23:00:37+00:00,,2020-06-30,"(41.767314, -88.069599)"
70446,elec,Zeigler Nissan,18850 W Grand Ave,,lake villa,il,60046,,e,Public - Call ahead,Dealership business hours; contact 847-264-4572 for more information,,2.0,Non-Networked,,200-9,42.386748,-88.000335,2024-02-12,2025-02-11 18:16:32+00:00,P,2011-08-29,"(42.386748, -88.000335)"
146607,elec,5252 S CORNELL 5252 APARTMENTS,1600 E 53rd St,On 2nd floor of Parking garage,chicago,il,60615,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.799683,-87.586296,2025-05-10,2025-05-09 20:35:24+00:00,,2019-10-04,"(41.799683, -87.586296)"
360630,elec,PURDUE CALUMET SOUTH CAMPUS 1,2227 173rd st Ave,South campus lot,hammond,in,46323,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.583102,-87.473608,2025-05-10,2025-05-09 21:19:05+00:00,,2024-10-24,"(41.583102, -87.473608)"
312420,elec,HYUNDAI MVL  FAST -FRONT LOT,1000 81st Ave,,merrillville,in,46410,888-758-4389,e,Public,24 hours daily,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.471582,-87.347956,2025-05-10,2025-05-09 21:40:45+00:00,,2023-10-06,"(41.471582, -87.347956)"
165856,elec,ADVOCATE ASSH CAC EAST,17800 Kedzie Ave,SW side of campus,hazel crest,il,60429,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.565613,-87.69809,2025-05-10,2025-05-09 20:51:44+00:00,,2020-09-03,"(41.565613, -87.69809)"
149308,elec,Meijer - Tesla Supercharger,9200 South Western Avenue,,evergreen park,il,60805,877-798-3752,e,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,Tesla,https://www.tesla.com/supercharger,200-9,41.725337,-87.683546,2024-07-01,2025-05-06 16:07:47+00:00,P,2019-09-30,"(41.725337, -87.683546)"
180626,elec,PEOPLES GAS EV3,4341 W 35th Pl Logistics Support,,chicago,il,60646,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.989377,-87.73017,2025-05-10,2025-05-09 20:49:39+00:00,,2021-01-27,"(41.989377, -87.73017)"
200330,e85,Casey's General Store,311 S Kinzie Ave,,bradley,il,60915,815-939-2247,e,Public,24 hours daily,A Cash D Debit M V,,,,200-9,41.140532,-87.851305,2024-04-14,2025-02-11 18:16:32+00:00,P,2021-11-01,"(41.140532, -87.851305)"
46798,elec,Arlington Nissan,1100 W Dundee Rd,,arlington heights,il,60004,847-590-6100,e,Private,,,1.0,Non-Networked,,200-9,42.139843,-87.996655,2024-02-12,2025-02-11 18:16:32+00:00,P,2012-01-31,"(42.139843, -87.996655)"
268872,elec,WILMETTE RES WILMETTE,617 Green Bay Rd,1st. Floor Parking Garage,wilmette,il,60091,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.07557,-87.709103,2025-05-10,2025-05-09 20:12:11+00:00,,2023-06-22,"(42.07557, -87.709103)"
61138,e85,Forest Preserve District of DuPage County,29 W 220 Mack Rd,,west chicago,il,60185,,e,Private - Government only,,,,,,GPS,41.8421803,-88.18570235767208,2023-09-14,2025-02-11 18:16:32+00:00,LG,2012-02-15,"(41.8421803, -88.18570235767208)"
236457,e85,BP,4940 Illinois Rte 59,,naperville,il,60564,630-904-8490,e,Public,24 hours daily,A Cash D FleetOne M Trillium V Voyager,,,,GPS,41.68113524035998,-88.20407816665647,2024-11-06,2025-02-11 18:16:32+00:00,P,2022-11-22,"(41.68113524035998, -88.20407816665647)"
228300,elec,Gurnee Mills,6170 Grand Ave,,gurnee,il,60031,877-455-3833,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,1.0,eVgo Network,https://www.evgo.com,GPS,42.389763,-87.95552,2025-05-09,2025-05-09 18:59:29+00:00,,2021-04-30,"(42.389763, -87.95552)"
173549,elec,UNITED ORD LOT UNITED 1,5600 Bessie Coleman Dr,,chicago,il,60666,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.98117,-87.888711,2025-05-10,2025-05-09 20:25:27+00:00,,2021-01-27,"(41.98117, -87.888711)"
182727,elec,EV PILOT JUVENILE COURTS,24647 N Milwaukee ave,,vernon hills,il,60061,888-758-4389,e,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.221668,-87.937533,2025-05-10,2025-05-09 20:19:59+00:00,,2021-01-27,"(42.221668, -87.937533)"
298429,bd,Casey's,700 S 8TH ST,,west dundee,il,60118,847-999-6425,e,Public,4am-11pm daily,A Cash D Debit M V,,,,200-8,42.09093,-88.28945,2024-04-14,2025-02-11 18:16:32+00:00,P,2023-06-27,"(42.09093, -88.28945)"
95170,elec,Mariano's - Frankfort IL,21001 S LaGrange Rd,,frankfort,il,60423,888-998-2546,e,Public,24 hours daily,,1.0,Blink Network,https://blinkcharging.com,GPS,41.50691586,-87.8029832,2025-05-10,2025-05-09 19:37:42+00:00,,2015-12-31,"(41.50691586, -87.8029832)"
320625,cng,IL South - (Matteson),21900 S Central Ave,,matteson,il,60443,,e,Private,Contact station for fueling access,,,,,200-8,41.49259,-87.75382,2023-12-13,2024-08-27 13:49:17+00:00,P,2023-11-24,"(41.49259, -87.75382)"
371475,elec,"Thorntons, York Rd, IL",2310 York Rd,,elk grove village,il,60007,1-833-277-8573,e,Public,24 hours daily,,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,41.992865,-87.940755,2025-05-10,2025-05-10 00:13:44+00:00,,2024-11-16,"(41.992865, -87.940755)"
387688,elec,NAPLETONHYUNDAI SALES STATION 1,1620 Waukegan Rd,,glenview,il,60025,888-758-4389,e,Public,24 hours daily,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.084463,-87.798849,2025-05-10,2025-05-09 21:51:31+00:00,,2025-03-13,"(42.084463, -87.798849)"
